reviewId,content
ceecb12e-7b9d-42ac-8a2a-149bf7501fd0,sangat membantu
3705c1c7-8df9-49b9-b547-6600119e95d5,terbaik
3acd266b-ae08-4c05-995a-f0baabe69754,"Sistem sudah Bagus, tapi kenapa pas pembayaran ada biaya admin dan platform ya?"
ca5b4018-15fe-4480-bf0c-2b1de3149f28,"pembayaran pajak melalui aplikasi signal sangat membantu bagi yg kesehariannya super sibuk, bisa daftar dan bayar di mana saja dan lebih praktis, terimakasih signal🙏🙏🙏"
51b3a36d-2ec7-43c4-ab18-6b213993fd42,mantab gak ribet
55177fda-5518-476e-bcba-48f6c724e16e,sangat membantu yg rumahnya jauh dari kantor samsat
38929ec8-c25a-4078-94f5-09e937a0e948,puas
568aaf53-c13f-47a8-b950-b3e1966655c0,"Sangat membantu, selagi kita diluar kota, bisa bayar pajak tepat pada waktunya. semoga semakin mudah dan lebih baik kedepannya. terima kasih atas pelayanannya."
bde8c731-9818-4761-bb24-2fc26f607ec7,"the best ga perlu report"" jalan ke samsat"
f9c7e7c7-7346-42c0-a60d-bfdd155c2cdf,"sangat membantu sekali,pajak jadi mudah"
11f6bce3-be98-4e5e-9892-2486454f661d,"sangat membantu sekali, terutama bagi orang² yg super sibuk. cukup bayar dari rumah, gak perlu ngantri di loket Samsat. Terimakasih signal."
44b5da40-99de-4299-acf8-de19f463b12e,sangat membantu semua jd mudah
cfdc31ee-6240-498d-91c5-ee92459cc6a2,mantap
e52178ec-5327-41f5-b4b0-09dec337e655,Terima kasih..
1036a875-6164-45a8-af1b-c3e6a72d02fa,mantap mempermudah perpanjang stnk saat jauh dari rumah
d1a3e1c6-5242-4c93-8a30-5fe7101684e7,mantap
f16f54b2-b5d2-4f2d-ba2e-ce86ebc6f179,Tks sangat membantu
384f65f8-2193-4103-9e77-c0d164e2926b,memudahkan sekali..bagus aplikasinya..
c34d33fe-e310-463e-a999-2d39b51f2206,"proses cepat, trimakasih"
c01141ed-8571-4c83-8196-f73023be09d1,sangat tidak membantu. aplikasi sampah. tetap akan balik ke pencaloan
b9f1f0bd-8697-413e-8ffb-f855605ed07f,pendaftaran pengesahan STNK saat pilih NRKB error
0b16736b-30c2-47aa-b8d3-504aaf805d07,"terima kasih telah diproses dg cepat , pengiriman barang jg cepat ,"
40caa512-cb32-4fe7-8b45-0d19d9e82465,saya kasih bintang 2 dulu soalnya eror mulu dari kemaren2 gak bisa2 mulu tolong di berbaikan lagi dong sistem dong masa eror terus sih kalo udah gak eror saya kasih bintang ful
6e775cb0-41c6-4f7d-9306-fd0ee5f9c7c0,Aplikasi yang manfaat membuat proses bayar pajak kendaraan pribadi semudah dan secepat Flaz
0b8694fd-8129-4dfe-99c3-8f613e9431da,Sangat membantu
707a507b-e6c9-4260-aa0f-4782acd16f8e,bukti bayar blm dikirim sdh 1bln lbh...pdhl kita byr ongkir pos nya...
a0ce57a0-6186-4e48-850c-38ead66f653f,sangat membantu sekali
e546dc63-3f7f-4d79-9346-9d5d8e2fd61a,aplikasi yg kl udah terdaftar trs lupa sandi dan emailnya gak bakalan bisa daftar lagi. meski ada klik lupa sandinya. tetep muter2 kembali ke awal
509ba51c-37ef-4cd7-aa16-088d8ecfa2fb,ok
1d4722a3-284e-4599-8070-25a64698f5ac,membuat masyarakat indonesia lebih mudah dan taat membayar pajak kendaraan. NRKI indonesia emas bersama rakyat bahasa yang satu indonesia !
c7c9542a-9c64-4a36-ae53-f78548656ed1,mempermudah proses jadi enak cuma agak lama tapi enak tinggal nunggu doang
748c411d-6083-4ec6-bdf8-b661ccdbd3fd,"Bagus, sangat memudahkan"
a8dfbb69-cdd6-453d-924e-83e4b9b6d7c0,aman terpercaya
55d9131e-38d9-4f6c-948b-34236b59f458,"sangat mudah bagus, cepat prosesnya"
ed001dab-77c4-4dd5-a7c5-4ee99a7d223d,mantap sangat membantu
1e137265-a4e0-4df8-8523-ca88b03326d2,"sangat2 membantu,, ada aplikasi ini bisa bayar pajak kpan aja dmna aja gk perlu ribet2 ngantri bisa tetep kerja, apa lagi klw kita pas di perantauan sangat membantu sekali dengan adanya aplikasi ini 👍👍👍☺🥰"
67ef602f-680b-4cc6-a84f-c2e651ce6699,"prosesnya mudah dan cepat, memudahkan yg tinggal jauh dari samsat"
3cfb5c09-34fc-410b-943d-f8872992d0fa,Mendarat dengan selamat 👍
94073954-80b2-412c-adeb-15f32e245b70,Bagus
68f2b692-152f-48f5-94ff-3aebe1f7b47d,mantap terimakasih
233a7cfb-073c-4626-aa94-943968e97e45,semakin mudah
e1558673-9e09-4555-83e9-c7fdace31a23,"niat taat bayar pajak tapi proses masih ribet, pengiriman lama, kebanyakan ongkos admin.."
31ec83f9-dcde-41b8-a314-2e3fe9c4f977,lebih di tingkatkan lagi pelayanannya
b275b3ba-8a1d-49a5-b73d-ec9bbf6f2f38,oke dan cepat dan ngak repot
a4f0854f-85cf-4212-8536-0f4881469da0,"aplikasinya ringan tampilan simpel, customer service responsif, saran di tambahkan pembayaran bca mobile"
6c3a0cea-33b3-444d-aa38-fcbc51c52934,bagus pelayanan cepat...
4720bffa-bec9-468a-a5f1-34cc58b7138d,"kembangkan agar lebih bisa terkoneksi dalam satu aplikasi saja baik perpanjang STNK,bayar pajak kendaraan,skck dll yg berhubungan dengan kepolisian"
d9a77d1a-d431-4871-acb2-859d17a67e0c,sangat membantu untuk yang punya kesibukan siang hari
98e567d0-e35b-48a4-a883-f6d81130c413,sangat membantu 🙏
0ca8b320-030d-4598-862f-7fd743075a9f,"Mantap ,, kondisi lg sibuk,tanpa halangan bayar pajak bisa lewat online."
930ffa39-d9ab-45a1-89da-a1c35d076773,proses lambat
d203f1fb-daa3-4f40-8b78-707fa3a2e8b2,aplikasi cukup membantu untuk bayar pajak motor
a1a43490-931c-4b70-b16b-ed3066675926,praktis simple nggak perlu ngantri sarannya kalo bisa ganti kaleng juga bisa pakai online terus sama cap/pengganti stempel tolong di sertakan seperti yg sudah - sudah karena dah beberapa kali melakukan pembayaran online tidak ada pengganti logo polri kayak yg awal pas bayar.
e2248f86-9a19-4334-9b65-18b5e52301dd,"terima kasih byk, cepat sekali proses nya, pengiriman jg cpt.. skali lagi terima kasih🙏👍"
b5cf4437-c0a5-4f0f-b067-1f094c71a8de,Mudah dan gampang .tks
5c033060-07e4-4145-ab8a-03374884a842,kenapa ya pas mau pembayaran ngga bisa2 mencet bank nya malah muter2 terus
b1efc4d2-9a41-4b62-9341-7dc4aedbe59c,Gabisa daftar percuma buat aplikasi juga... sangat sangat jelek. developer mohon di benahi sistemnya
dc9dd101-321c-4b48-a910-6e0886aa751d,untuk aplikasinya mudah dan praktis tp prosesnya kirimnya lama sekali hingga 11 hari karena di komplain 2x baru ke proses cetak dan kirim. mohon ditingkatkan lg dan dievalusi untuk proses cetak dikirimnya tidak berhenti lama di samsat
0e06ec64-7d6f-4aeb-ae50-2ae96f65d06d,"aplikasi signal benar benar sangat membantu banget , daftar , isi data , pengiriman juga aman tunggu sekitar 2 hari lsg jadi mantap banget ga perlu antri lagi untuk membayar pajak kendaraan bermotor."
4aba0c60-ab5d-40b3-9bea-732ede00737a,mantap sangat membantu sekali
7a9e7560-3d36-4113-8f10-1a0b67ffec42,cepat
2a20a2d6-c520-4532-aea8-c2e7ab1790cc,bener2 gercep bngt sumpah csnya kerjanya nyata sukses buat alltim
f6bc3871-a063-4460-920d-e58bd914d1b3,"Pelayanan yang sangat mudah, cepat & membantu kami yang tinggal jauh dari tempat pembayaran pajak dll"
e43d18dd-d8ca-4e91-965d-9333c4fd14e6,"sudah 4x setiap tahun bayar pajak melalui signal, lancar beres hemat waktu, mantabbbbb , update terus aplikasinya biar makin Top"
58b7c6f2-4bd7-4603-be76-53ac5180465d,alhamdulillah pembayaran selesai tanpa ribet dan terhindar dari pungli terimakasih.
6acc453f-3cf0-471d-bfa1-9deb75994df3,selalu gagal dalam pendaftaran.. mau bayar pajak kok susahnya gini sih. sudah bener ada aplikasi agar memudahkan untuk membayar pajak. eh sekalinya mau bayar lewat online aja susahny kek gini..
0a27300b-8dbf-45c8-be48-01999dcda56f,Aplikasi membantu
b266d279-a742-4d4a-87a0-ef9fd961a7ca,pelayanan cepat.... oke banget
7790e9d8-fbcf-4a8c-84c3-599162a50198,lumayan lah
7a60041a-687a-4f39-8ed8-138e9a901e9d,"Terima kasih, Sungguh sangat membantu, proses cepat dan langsung diantar ke tempat, semoga tidak ada kendala ke depannya berhubung sy pindah2 lokasi kerja jd pembayaran bisa melalui online begini 🙏🙏"
6bfc310a-da73-497a-a1cb-8b78f6712fa3,"mantab, bisa diandalkan...."
82ffe0dd-4d3f-4987-b4af-29bddeb7e516,sangat membantu dan mudah
7fcea04f-034a-4ada-ac80-e5e8a627dc06,mantapppp
151f105e-b1c7-48e9-90f8-9b0eb9ce57cb,"pembayaran pertama ga ada masalah, pembayaran kedua yg bermasalah. transaksi sudah sejak tgl 23 okt, dan ketika saya ingin lacak pengiriman tiba-tiba akun ter logout, pas ingin login dan masukkan data kendaraan keterangannya ""data kendaraan sudah terdaftar sebelumnya"" tapi sudah ga bisa liat riwayat transaksi, dan transaksi saya yg sekarang ga tau sudah sampai mana"
bffa8702-36ce-493e-9e50-7a6679adb798,cukup lama waktu dari pendaftaran pem bayaran sampai penerimaannya
d56c31ac-eb88-498b-9f22-6513cbabe59c,tidak bisa login .. mau minta kode otp lewat email tidak bisa padahal email sudah terdaftar
db97517e-46d9-4dc7-81a3-b066612ebdea,bayar pajak tidak repot lagi
5356bf66-648c-4a2d-b711-f182e07d15a1,bagusssss
4df498d2-e925-4841-a2e0-9e2d8704a201,bagus dan cepat pelayananya
9948c531-ac99-4fe8-a8e6-6eb75d94e111,"bagus banget ini aplikasi, jadi tidak usah susah-susah ke Samsat dan ga ribet,ini yg kesekian kalinya bayar dai aplikasi Signal,3hari dah sampai rumah dan bebas Calo, Terima kasih Samsat,DKI Depok oke banget, Semoga bisa dipertahankan."
dd21957b-da13-4e95-9563-f64d54598d1a,"Terimakasih, sangat membantu dan memberikan kemudahan bagi pengguna pajak kendaraan bermotor.."
4aa2512c-7ab4-42f7-b864-c26f4fb3df4f,"Bayar pajak jadi lebih mudah,terimakasih.."
56171673-16ba-472e-9766-f94ae780c5fb,"sangat membantu, pengiriman pos expres 1 hari sampai"
4d421b57-e813-4ff8-90b3-674e200c90bf,oke
87ec62cb-a20f-4d0c-80c1-f2621e12d17d,"memasukan data motor yang beli bekas belum di balik nama tidak bisa,"
7643f397-9fa4-4b45-b84f-011c644b1584,lncar sesuai dan cepat
0b2e16d6-dabe-4515-babc-76ee02cad8b2,sangat bermanfaat ... coba klo semua nya lewat apk beuhhhhhhh bintang 100 tak kasih
aadedf55-5290-4541-b5ec-84c36c8c2088,"GA JELAS, KATE MBAYAR AE RUWET. TELAT BAYAR DI KONGKON NAK KANTOR SAMSAT, DIKIRO ONOK WAYAH KATE NAK KANTOR. ATE DADI WARGA NEGARA SENG TAAT AE RUWET BES"
4ded2f94-02e9-4978-966d-66f6f8166d2e,bayar pajak sekarang bisa sambil rebahan... kalo bisa yang 5tahunan ganti plat bisa lewat app juga biar gada lagi calo calo dilapangan..
d6d12806-761a-418a-ab7c-ff1ec4b6c078,"Sangat terbantu dg adanya aplikasi ini, pertama kalinya sbg pengguna awam. mempermudah transaksi pembayaran pajak."
0d824156-46d1-4784-83a2-523e23dba0ee,"Tolong di tambah jasa pengiriman lain nya selain Pos indonesia, dokumen saya lama sampai nya walaupun sudah pakai kilat. cek resi sudah 2x gagal di kirim, begitu pun dokumen sebelum nya. harus di komplain keras dulu baru dokumen nya di kirim"
8c85918c-6213-48ce-b750-e946ed7670df,"dengan adanya Signal sangat membantu sekali tidak perlu ke samsat langsung,, proses cepat dan akurat,,trims"
01c06af0-4d99-4407-91ea-cd15262a7919,terimakaaih buat inovasinya ini sangat membantuuu sekali
3d57ef6b-e18c-4957-9cd2-90990fa200d7,"penggunaan aplikasi yang mudah dan proses yang sangat cepat, sangat membantu sekali aplikasi ini"
6ccc962a-7671-4036-9bee-b80d3a110d15,"Saya bayar pajak online melalui aplikasi signal, dan masih datang ke Samsat terdekat karena saya pilih option ambil sendiri bukan melalui pengantaran dengan jasa kantor pos. Ternyata di Samsat masih perlu ngantri kembali seperti antrian offline. Mohon diperbaiki kembali, sudah bayar online dan sudah jadi, tinggal ambil ternyata masih suruh antri lagi seperti antrian offline. Kesannya percuma saja daftar online kalau ujung2nya antri kaya offline."
59d46487-414f-4e55-a24c-25d547b43259,harus perlu waktu lebih awal 2-3 minggu untuk perpanjangan STNK dikarenakan pengiriman ke rumah yg agak lambat
e00a830c-3c35-49e8-abea-83f86a88f07b,mantapp ...
6a190967-c2ef-49ed-8855-b4fef5c81a67,"alhamdulillah bisa bayar pajak tanpa harus antri dan jauh jauh kekantor. dan saran aja untuk stnk lebih baik pakai pos indonesia Express, biar cepat pengirimannya, alhamdulillah 2 hari sampe, semoga terus ditingkatkan dan amanah terus ya pak,🙏"
9acc0fe4-570f-4232-b37c-fb7c30ba662e,"alhamdulillah,keren sih aplikasi buatan kapolri ini, memudahkan bagi kita yang kerjanya super sibuk, coba coba perpanjang lewat digital ter nyata berhasil dan STNK nya datang beneran.mendarat dengan selamat hari jumaat perpanjang terus STNK nya datang hari Kamis, sekitar -+ 1 mingguan STNK sampai di rumah. recommended deh buat kalian dan semuga kedepan nya makin di perbaharui sistem pembayaran nya agar terus memudahkan masyarakat Indonesia dan tidak ada calo"
be0f995e-470d-4536-b408-beef1cd0258d,mantap
c42e4a73-b36f-48ab-ad0b-768a3ea3954e,cepat gampang mudah pokonya mantap
3548a5a6-998f-44ae-9ae9-d459733e40ab,aplikasi signal Keren Sangat membantu👍
3a23e3c6-e2ec-4aa8-8e06-e9f33f8ba00a,"sejak ada signal saya ga harus ke Samsat, kecuali ganti plat 5 tahunan. Terimakasih signal."
0ca92ca1-9d61-4641-9128-9af5aac5c5ac,semoga mbantu
b5dd43cb-3334-4c69-8c48-c905ff9e19a4,untuk pemblokiran nomor kendaraan bermotor apakah bisa menggunakan aplikasi Signal atau harus Dateng ke Samsat..?
17b4e812-ed60-401e-9061-f299c2fa87b1,"gimana sih ini aplikasi nya, asik kesalahan sistem aja untuk pengesahan STNK, alhasil saya ngurus ke samsat langsung ga bisa kata orang samsat karna sudah terdaftar di aplikasi signal, begitu juga di aplikasi ini malah asik kesalahan sistem aja, ribet semua di negara ini"
1ac77e7a-42c2-4350-92bc-507d1d6db63e,ko gaj bisa masuk
fcab2578-565f-4916-8e08-bc78a022e407,"bagus sekali, sangat memudahkan"
3fb8596e-5bea-4e5c-87c8-e491385b46aa,good bagus apliksi membantu untuk pembayran pajek online
2b27a5b7-048c-4c07-9f0a-c0af86429b6e,Mempermudah
df118ff5-afff-436c-a1d1-f2a25df70488,Alhamdulillah proses cepat mantap terimakasih
4a1a9ccd-2474-4bf7-9082-11e80ae71a0c,"bingung mau kasih ulasan apa, agak lama proses nya, ini aja belom sampe stnk nya"
204b7c55-457b-4ffb-8cba-fedc6673eb38,ok
c902b332-ebd0-4b06-ade9-d43d94f90cea,terimakasih ya aplikasinya sangat membantu bagi tim yang mageran
7ec5b080-d46f-4aa8-9aab-e786987e6ec9,mantap jadi ga perlu antri ke samsat... pengiriman cepat... Terima kasih samsat dan kantor pos uda kirim STNK kuh
32cbdc04-9d4d-40b2-bcb0-751792bf034b,"bayar pajak makin mudah aja,kebantu banget disaat lagi diluar kota"
f653d719-2f2e-48b2-9724-f3161d875dee,good
ecf49838-f1f0-46c1-bb4e-aacaefc6caa3,"udah bagus banget, mempermudah bayar pajak, tapi status pengirimannya dari kemarin belum juga jalan?"
acbf1447-0bab-47a6-8d90-6655d55b0dcd,memudahkan perpanjang pajak tanpa perlu ke samsat
21182c0c-240c-42f3-85de-f6f35520c1d2,pertahankan kemudahan untuk membayar dan lebih efisien untuk biaya tanpa ada calo2. lain.... pajak kendaraan makin tern....
ca7cfc78-8f0c-44e9-aee3-f8c2a262a05a,good job....lancar jaya
6e6f93cb-c2ef-49ba-beed-8415293f3320,"ketika bayar pajak online di signal semua lancar,kecuali pas mau bayar ngelekkkk...bgt,sampai² alfamart pun kebingungan hampir² semua di batalin, biarin aj mtr blong krn bkn kesalahan kita,tp alhamdulillah lama kelama'an bisa lahhh...sukses di bayar jadi,ga tau cr pihak alfamart gimana cr nya."
893296c3-5fc1-4000-acb4-29379af95738,alhamdulilah sudah sampi .terima kasih 🙏
ce841ef4-5bf0-4d81-b1d5-5fb68d629d57,keren tuntas tanpa ribet 🙏🙏🔥
5d08b4ee-a2c9-4fb1-ab8c-432d12fe3091,sangat membantu.. urusan cepat dan tidak menguras waktu.
1685d758-0992-446c-b50a-a28a80a50f79,ok
0d13eaed-e212-43b7-9034-b0467185a2cd,Sinkron data agak lama
5244e19d-4dab-44ff-93cd-44dab3d05e31,lumayan membantu kalo domisili bukan dikota yang sama
3966be51-44bc-40e7-90f2-a083ab160714,baru mau coba pake
36661df0-04a8-4daa-bd9a-6d98b6d514e8,pembayarannya udah berhasil tapi sampai sekarang g diversifikasi. bakal Angus tu uang yang udah d transfer apa gimana min
02e044d5-f8f1-46a4-bb33-c2a9d4f0c8e4,Best Aplication....
894206d0-9a1d-43ed-b859-562841b36ea9,kenapa gangguan terus pas pilihan kirim ke alamat saya... ini mau bayar pajak lho min
bcb5c03e-3d46-48cc-ba08-4072bd18611d,"saya minta kirim ke Surabaya, setelah paket STNK tiba malah pulang lagi ke pengirim di Bogor, aku udah bayar ongkir, dan setelah 2 Minggu menunggu akhirnya dari Surabaya aku ambil sendiri ke Bogor, buang waktu ! buang uang ! buang tenaga ! tidak efisien!"
d0f7a9ab-ce00-47dc-a3c5-cd368b41788c,"Bintang 4 dulu, karena untuk kendaraan kepwmilikan ke_2 yang sudah dibalik nama belum bisa didaftarkan, dan untuk proses 5 tahunan harusnya bisa dilakukan dengan approval photo kendaraan nomor rangka dan nomor mesin secara real time"
df908ceb-d785-4c28-bb2d-2ac182c1c8c0,apakah tidak ada stempel signal di halaman pengesahan STNK? atau kasih hologram gitu
753dc0df-df99-4076-a183-9ed8a8e6663b,mantap
9a89ad8d-c450-489a-a50a-55a2aac59dc7,mantap 👍
ef4e9e63-b162-4ee1-912a-5d6ebcecc142,"mempermudah, darimana saja bisa bayar pajak"
1c4da8ee-7a65-4cae-8858-8c0c996b089e,"mantap, proses mudah dan gak perlu antri 👍🏼"
4f002446-4dc0-4324-b56f-196cd8e10d6b,"Alhamdulillah, karena aplikasi ini saya bisa bayar pajak kendaraan bermotor tanpa harus ke kantor Samsat langsung. Baru pertama kali nyoba pakai aplikasi ini, semua lancar, mudah, cepat dan aman. Terima kasih ☺🙏"
d9ebe3cf-29c5-48ea-8abb-21bf17fc0d03,membayar pajak kendaraan jadi lebih mudah
bce1d966-0b33-4061-a44f-0b9f8351396e,bagus
ef1dd7f7-75f3-4522-8d5b-3c288431671c,sudah 2 hari saya mencoba transaksi pembayaran tapi selalu ada keterangan transaksi anda tidak bisa d proses?
e2ca8c52-6bde-495a-a127-698b8c960041,"mantap, proses cepat gak perlu antri2 ke samsat, STNK di kirim via pos ga sampe seminggu sudah sampai rumah. semoga lebih baik dan bisa dipertahankan kemudahan untk masyarakat"
1e4394ff-6e75-4754-83bf-e930a77e0885,sangat memudahkan dalam pembayaran pajak kendaraan
6fb09647-6943-4253-84c1-6693ecbd63a1,mantap. pakai aplikasi simpel ga perlu ngantri 👍
2b53110a-448a-4360-9f5c-3c64f823d620,1 th lalu 10 hari baru sampai. Sekarang 3 hari sudah sampai. Tingkat layanan jadi one day servis. Semangat.
7ec016b9-0a92-4df6-9d68-00b516aac242,bagus tp STNKB nya gak bisa di download seperti yang pajak TBPKP
cdd744e0-387b-45c1-b0d4-a26959d53116,"weh ... sat set lah. Gak pake lama, saya yg kerja terikat waktu kebantu banget sama aplikasi ini saat harus perpanjang STNK."
f52e07fe-95ae-41c7-bfc8-2a2ecd2205e4,Bagus
ff21ddd0-2c1e-47ff-8f08-b576f4bb9082,👍👍🙏🙏
57cce803-0129-4d09-b6c9-a6cffa1b869d,"aplikasi bagus, pelayanan dan respon cepat"
0b2b27bd-eb7c-4801-9c94-79f15d6facd2,mantap
0f5c1ad7-6203-414c-a2d4-04a9486e6746,mempermudah pembayaran pajak kendaraan apapun
cfe1cd1f-0b95-4e27-9c14-b12f01433e1b,pertahankan jangan seperti SAMONAL sebelumnya
5382f89f-dce9-4c28-b25f-fface830d71e,mempermudah
745ba5c0-6ac9-431c-a92a-4c163b054a93,"Terima Kasih, lebih efisien"
28898fc1-98bf-4a4a-94b0-f9b850aee647,"proses cepat 3 hari sampai alamat tujuan, terimakasih signal"
44801542-a86c-4410-8334-e4d3cf51884b,alhamdulillah membantu layanan bagi pekerja seperti saya yang waktu untuk mengurus perpanjang agak susa.. trima kasih signal tingkatkan lagi untuk membantu masyarakat 💪
839c7b58-c03c-44b3-97f8-4c5cc3544edf,pelayanan yang sangat baik
bb552bc9-6cd7-48b7-a628-b2d8b501c0ef,ndak perlu antri di loket
f5826dd7-5ca4-4d42-b8b9-c072a111a8be,sangat mudah digunakan dan bermanfaat
2f3d4522-351f-4b3d-8273-9a3e905c6443,Saat melakukan pembayaran selalu gagal... tolong di perbaiki.
02b84e9c-63a6-4722-bb69-cbd7e81a233a,kepada admin apk signal saya mau mnambahkan kndaraan kok tidak bisa gagal terus pdahal data sudah benar dan saya mengajukan kritikblewat gmail resmi aplikasi ini smpai skrang tidak ada jawaban mohon penjelasanya. Terimakasih
a355fbd3-9482-42fe-9856-91700af6eb10,"mantab, penolong saat kepepet waktu dan gak pake antri2 👍"
fc84cf03-7cc8-447b-b244-c7385736a90f,apk sangat bermanfaat sekali
0906535d-8323-4864-999e-2991a29fe17d,tidak ada layanan pengiriman stnk ? terus apa gunanya online kakau harus ambil ke Samsat ?
ba4817be-0f80-46c3-b0bd-ed011b7da98f,mantap
33f977ee-41e8-4940-8843-0239f5fd4340,proses pembayaran paja kendaraan sangat mudah dan cepat
0a29e5ae-2782-4898-8931-002414da82bf,makin mantap pelayan..makin gaspol cepet
4a98e159-d4fe-487b-88c1-dfe8dbc2339d,cukup efisien
ef97981c-51d8-4753-b853-00a1b285ca62,mantab bayar jd mudah
911bb2d6-c19f-4541-acbf-54060a5e4776,rak jelas
136640c3-ce4c-4c4c-ad1c-04b9880ac70f,asli no hoax
00e00d50-8e99-4429-be53-0a40940e2df5,Signal Is the best.. sangat memudahkan sekali bagi rakyat yang sibuk dengan kegiatan rutinitas nya.
eb94f2f7-bb5e-49ad-90d1-667c3e7a82be,aplikasi yg sangat bagus karena memudahkan pemilik kendaraan bermotor untuk perpanjang mandiri
070fd48e-cee8-4c5a-83f4-3b8c280c7293,alhamdulillah 3 hari sampe pake pengiriman exspres gk perlu ngantri ngantri
cef8cf82-8bb6-417d-b66f-0e158b55f5ed,ALHAMDULILLAH BANYAK MEMBANTU MANTABBBBB 👍👍👍🙏
5c554e18-610a-4353-b5b4-61d0480b2dbb,good job untuk aplikasinya sangat mudah dan cepat
5819d8bd-c9c4-4487-aabd-68f16ce726f1,"tidak ribet, tidak antre"
f1f200a9-f92d-4e6d-87be-e5a32d0fe6af,"Praktis dan sangat membantu,Recomended Banget... Download daaahh .. SIGNAL untuk INDONESIA lebih maju."
e82604d9-af7d-410c-b172-e1cd5610ffc9,Alhamdulillah STNK di antar langsung ke rumah...
6a67d108-525f-416d-8752-fc0292b1eb8f,memudahkan bayar pajak kendaraan darimana saja
9354a77b-969e-46e3-af85-53bcaa770c01,Waktu perpanjangan lebih efektif dan efisien ...
c4ee333c-ccb7-4614-aacb-1e438cb370d6,Solusi untuk Motor Sendiri tapi masih atas nama pemilik lama atau orang lain gimana min?
2f43965c-6738-49f7-b0b1-ddf73bed4ee3,"agak susah di pembayaran nya ,hasilnya ga di kasih TTD ,lebih cepat dan simple ,gak usah pulang"
7dae9bad-3707-4c31-8c55-61331cb75764,layanan mantap cepat dan mudah
bc290da5-2606-4964-9954-8f2334624a37,"masyarakat sudah berusaha untuk TAAT pada pajak, tapi masih juga diminta biaya perbankan dan biaya platform. ini namanya pemerasan terhadap rakyat, masih untung mau bayar pajak, pantas banyak yg akhirnya malas untuk bayar pajak.."
d5d3defe-8865-4dbb-a016-9a009576512f,terimakasih sangat membantu
1e2f4b0d-36e7-4365-bd68-ff7dd3afbef7,sangan membantu
a298f5d7-31ee-4089-b668-a6eabedd1064,"Mau tanya untuk data sebelumnya bagaimana cara saya melihatnya ya, saya pernah memperpanjang stnk melalui signal samsat"
eb987809-e7ae-4673-9e7f-35f5d5dab36c,payah sangat gak puas udh 1bln blum sampai jga
f4de81f4-f7cc-4ccb-b753-46ef9527d6c4,Bagus .membantu sekali untuk ngurus stnk.lebih mudah
94cc78b9-fb46-4ed7-a453-53a1f13134da,proses cepat dan memudahkan
64e00949-74b8-43a2-9fd8-78171f45356f,"Sangat Bagus , menghindari pungLi ....Pajak Tahunan cepat , STNK mendarat dengan selamat."
42dfa1fd-df52-4f47-8a91-de104ca41aa5,"proses cepat, pengiriman kilat cepat juga sekarang bayar pajak tahunan ga perlu antri 💯🙏"
e7cd6a44-6c81-4f0b-b477-0b9fb422ba3f,"Apk apa ini?, pas mau daftar muncul notif sudah terdaftar. Kita coba ubah sandi masih aja dimasi notif sandi tidak sesuai"
4196230f-b7dc-4349-bacd-86d906d39cf8,sangat membantu perpanjang melalui online dan sampai tujuan dengan aman
fecf94e1-7743-4858-bcb5-cffaf7ff659a,"skarang byr pajak udh bisa lewat apk signal sangat mudah sekali,tinggal tunggu di rmh,proses cpt"
bd2cd3df-7a23-4a93-89e3-1a072d2b82c4,mantap
8553b355-0613-4026-8c7f-ad14ae14ff32,pelayanan baik pengiriman juga termasuk cepat sangat membantu aplikasi ini
627801ce-308b-4521-b0cc-a09cfbcfcdab,"Pake Signal-samsat digital nasional,Cukup dirumah saja perpanjang STNK,Pegawai pos yang antar kerumah."
c0917012-1ee7-4edf-8586-c3ee6c1d6878,"APLIKASI TIDAK MEMBANTU, DARI KEMARIN KODE PEMBAYARAN SALAH KALAU SALAH NGAPAIN DIKASIH"
fa7869d2-fe1d-44da-a1d5-1e26659283a1,"sangat memudahkan membayar pajak tanpa harus ke kantor , proses cepat dan amanah"
2178f673-63f5-41ca-9716-ac7993606f23,proses cepat dan tidak ribet
8abaf061-ac65-4fc2-ac9d-886a10279d4b,untuk aplikasi pemerintah msih banyak sekali kekurangan nya.. tpi lumayan bagus si untuk mencegah orng2 samsat biar nggak pungli lagi.. dan pembayaran harus kendaraan atas nama sendiri.. klo sudah bisa BBNKB scara online bru ku kasih bintang 5...
26b308db-fcbe-4a03-9098-69e6be4c9064,kenapa tidak bisa bayar ya. nomornya untuk pembayaran. tidak terdeteksi dibank atau e-commerce
97e9c39b-ed6d-4a1d-b830-114d08a3cd02,"STNK SDH diterima dengan baik, kalo bisa prosesnya bisa lebih cepat misal setelah bayar langsung proses cetak dan dikirim via pos di esok harinya"
0fb982ab-744f-4228-bcc1-188e3b4434d7,mantap
bfd49676-8ab0-4b78-8ec4-4a643a58857f,"sudah dua kali melakukan pendaftaran tapi tidak ada kode otp dikirimkan, tolong sistemnya diperbaiki, kode otp oh kode otp"
7a78a287-7937-4e01-8146-e12a1c71bbf6,"Allhamdulillah ada signal, gak perlu antri"
15264ab4-ea0a-4676-b8d7-b68ff2731eba,"Kereeeeen..mempermudah untuk jarak jauh, agar lebih dipercepat lagi prosesnya dan pengirimannya"
49424ac4-3f9d-412c-af65-adebf910d4bc,prosesnya lama bangett
1fb318b9-a45a-40c4-8f4e-750160dd940b,"Akurat dan tidak perlu repot² ke samsat, hanya saja proses pengiriman nya agak lama 10 hari baru di antar, semoga bisa lebih cepat lagi..."
